state_code,state_name,lga_code,lga_name,ward_code,ward_name,estimate_hh_Ward,estimate_Ind_Ward,SSID,SITE NAME,location_type,Year,idp_category,majority_stateoforigin,state_orig,majority_lgaoforigin,lga_orig,reason_insurgency_YesNo,reason_insurg_hh,reason_insurg_ind,reason_clash_YesNo,reason_clash_hh,reason_clash_ind,reason_disaster_YesNo,reason_disaster_hh,reason_disaster_ind,reason_others_YesNo,reason_others_hh,reason_others_ind
AD,ADAMAWA,AD15,MUBI SOUTH,AD1505,KWAJA,22,70,,,Host Community,2014,1,BO,BORNO,BO11,GWOZA,1,22,70,2,,,2,,,2,,
AD,ADAMAWA,AD15,MUBI SOUTH,AD1506,LAMORDE,391,1519,,,Host Community,2014,1,BO,BORNO,BO03,BAMA,1,391,1519,2,,,2,,,2,,
AD,ADAMAWA,AD15,MUBI SOUTH,AD1508,MUGULBU/ YADAFA,85,592,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,85,592,2,,,2,,,2,,
AD,ADAMAWA,AD15,MUBI SOUTH,AD1507,MUJARA,113,439,,,Host Community,2014,1,BO,BORNO,BO11,GWOZA,1,113,439,2,,,2,,,2,,
AD,ADAMAWA,AD15,MUBI SOUTH,AD1509,NASSARAWO,300,1566,,,Host Community,2014,1,BO,BORNO,BO11,GWOZA,1,300,1566,2,,,2,,,2,,
AD,ADAMAWA,AD15,MUBI SOUTH,AD1510,NDUKU,28,136,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,28,136,2,,,2,,,2,,
AD,ADAMAWA,AD16,NUMAN,AD1603,GAMADIO,17,166,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,17,166,2,,,2,,,2,,
AD,ADAMAWA,AD16,NUMAN,AD1604,IMBURU,7,52,,,Host Community,2014,1,BO,BORNO,BO11,GWOZA,1,7,52,2,,,2,,,2,,
AD,ADAMAWA,AD16,NUMAN,AD1606,NUMAN I,36,345,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,36,345,2,,,2,,,2,,
AD,ADAMAWA,AD16,NUMAN,AD1607,NUMAN II,12,124,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,12,124,2,,,2,,,2,,
AD,ADAMAWA,AD16,NUMAN,AD1608,NUMAN III,22,197,,,Host Community,2014,1,BO,BORNO,BO11,GWOZA,1,22,197,2,,,2,,,2,,
AD,ADAMAWA,AD16,NUMAN,AD1609,SABON PEGI,14,126,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,14,126,2,,,2,,,2,,
AD,ADAMAWA,AD17,SHELLENG,AD1702,BODWAI,17,119,,,Host Community,2014,1,AD,ADAMAWA,AD13,MICHIKA,1,17,119,2,,,2,,,2,,
AD,ADAMAWA,AD17,SHELLENG,AD1703,GUNDO,15,105,,,Host Community,2014,1,AD,ADAMAWA,AD15,MUBI SOUTH,1,15,105,2,,,2,,,2,,
AD,ADAMAWA,AD17,SHELLENG,AD1705,JUMBUL,12,84,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,12,84,2,,,2,,,2,,
AD,ADAMAWA,AD17,SHELLENG,AD1706,KETEMBERE,13,91,,,Host Community,2014,1,AD,ADAMAWA,AD05,GOMBI,1,13,91,2,,,2,,,2,,
AD,ADAMAWA,AD17,SHELLENG,AD1707,KIRI,30,210,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,30,210,2,,,2,,,2,,
AD,ADAMAWA,AD17,SHELLENG,AD1709,SHELLENG,35,245,,,Host Community,2014,1,AD,ADAMAWA,AD14,MUBI NORTH,1,35,245,2,,,2,,,2,,
AD,ADAMAWA,AD17,SHELLENG,AD1710,TALLUM,8,56,,,Host Community,2014,1,AD,ADAMAWA,AD13,MICHIKA,1,8,56,2,,,2,,,2,,
AD,ADAMAWA,AD18,SONG,AD1804,KILANGE FUNA,19,101,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,19,101,2,,,2,,,2,,
AD,ADAMAWA,AD18,SONG,AD1805,KILANGE HIRNA,6,30,,,Host Community,2014,1,AD,ADAMAWA,AD11,MAIHA,1,6,30,2,,,2,,,2,,
AD,ADAMAWA,AD18,SONG,AD1806,SIGIRE,183,475,,,Host Community,2014,1,AD,ADAMAWA,AD13,MICHIKA,1,183,475,2,,,2,,,2,,
AD,ADAMAWA,AD18,SONG,AD1808,SONG GARI,480,894,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,542,1004,2,,,2,,,2,,
AD,ADAMAWA,AD18,SONG,AD1809,SONG WAJE,124,437,,,Host Community,2014,1,AD,ADAMAWA,AD13,MICHIKA,1,124,437,2,,,2,,,2,,
AD,ADAMAWA,AD19,TOUNGO,AD1908,TOUNGO I,8,65,,,Host Community,2014,1,BO,BORNO,BO07,DAMBOA,1,8,65,2,,,2,,,2,,
AD,ADAMAWA,AD19,TOUNGO,AD1909,TOUNGO II,26,120,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,26,120,2,,,2,,,2,,
AD,ADAMAWA,AD19,TOUNGO,AD1910,TOUNGO III,37,220,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,37,220,2,,,2,,,2,,
AD,ADAMAWA,AD20,YOLA NORTH,AD2002,AJIYA,184,717,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,184,717,2,,,2,,,2,,
AD,ADAMAWA,AD20,YOLA NORTH,AD2001,ALKALAWA,42,228,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,42,228,2,,,2,,,2,,
AD,ADAMAWA,AD20,YOLA NORTH,AD2003,DOUBELI,210,806,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,210,806,2,,,2,,,2,,
AD,ADAMAWA,AD20,YOLA NORTH,AD2004,GWADABAWA,52,362,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,82,520,2,,,2,,,2,,
AD,ADAMAWA,AD20,YOLA NORTH,AD2005,JAMBUTU,833,4149,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,833,4149,2,,,2,,,2,,
AD,ADAMAWA,AD20,YOLA NORTH,AD2006,KARENA,587,2232,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,587,2232,2,,,2,,,2,,
AD,ADAMAWA,AD20,YOLA NORTH,AD2007,LIMAWA,84,329,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,84,329,2,,,2,,,2,,
AD,ADAMAWA,AD20,YOLA NORTH,AD2008,LUGGERE,94,551,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,257,1239,2,,,2,,,2,,
AD,ADAMAWA,AD20,YOLA NORTH,AD2009,NASSARAWO,69,413,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,69,413,2,,,2,,,2,,
AD,ADAMAWA,AD20,YOLA NORTH,AD2011,YELWA,90,456,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,90,456,2,,,2,,,2,,
AD,ADAMAWA,AD21,YOLA SOUTH,AD2101,ADARAWO,180,925,,,Host Community,2015,1,AD,ADAMAWA,AD10,MADAGALI,1,199,994,2,,,2,,,2,,
AD,ADAMAWA,AD21,YOLA SOUTH,AD2102,BAKO,74,369,,,Host Community,2015,1,AD,ADAMAWA,AD10,MADAGALI,1,74,369,2,,,2,,,2,,
AD,ADAMAWA,AD21,YOLA SOUTH,AD2103,BOLE YOLDE PATE,807,4034,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,807,4034,2,,,2,,,2,,
AD,ADAMAWA,AD21,YOLA SOUTH,AD2106,MAKAMA 'A',184,920,,,Host Community,2015,1,AD,ADAMAWA,AD10,MADAGALI,1,184,920,2,,,2,,,2,,
AD,ADAMAWA,AD21,YOLA SOUTH,AD2107,MAKAMA 'B',150,1056,,,Host Community,2015,1,AD,ADAMAWA,AD10,MADAGALI,1,150,1056,2,,,2,,,2,,
AD,ADAMAWA,AD21,YOLA SOUTH,AD2108,MBAMBA,178,895,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,178,895,2,,,2,,,2,,
AD,ADAMAWA,AD21,YOLA SOUTH,AD2109,MBAMOI,98,606,,,Host Community,2015,1,AD,ADAMAWA,AD10,MADAGALI,1,98,606,2,,,2,,,2,,
AD,ADAMAWA,AD21,YOLA SOUTH,AD2104,NAMTARI,683,3418,,,Host Community,2014,1,BO,BORNO,BO11,GWOZA,1,1349,6752,2,,,2,,,2,,
AD,ADAMAWA,AD21,YOLA SOUTH,AD2105,NGURORE,109,549,,,Host Community,2014,1,AD,ADAMAWA,AD10,MADAGALI,1,230,1154,2,,,2,,,2,,
BA,BAUCHI,BA01,ALKALERI,BA0101,ALKALERI,9,58,,,Host Community,2013,2,TR,TARABA,TR14,WUKARI,2,,,1,9,58,2,,,2,,
BA,BAUCHI,BA01,ALKALERI,BA0106,DAN KUNGIBAR,10,61,,,Host Community,2013,2,PL,PLATEAU,PL17,WASE,2,,,1,10,61,2,,,2,,
BA,BAUCHI,BA01,ALKALERI,BA0105,MAIMADI,4,19,,,Host Community,2014,1,BO,BORNO,BO03,BAMA,1,4,19,2,,,2,,,2,,
BA,BAUCHI,BA01,ALKALERI,BA0102,PALI,7,41,,,Host Community,2013,1,BO,BORNO,BO21,MAIDUGURI M. C.,1,4,22,1,3,19,2,,,2,,
BA,BAUCHI,BA01,ALKALERI,BA0110,YALO,2,12,,,Host Community,2014,1,YB,YOBE,YB04,FIKA,1,2,12,2,,,2,,,2,,
BA,BAUCHI,BA01,ALKALERI,BA0108,YULI/ LIM,2,13,,,Host Community,2013,2,PL,PLATEAU,PL04,JOS EAST,2,,,1,2,13,2,,,2,,
BA,BAUCHI,BA02,BAUCHI,BA0207,BIRSHI/MIRI,155,1222,,,Host Community,2014,1,AD,ADAMAWA,AD13,MICHIKA,1,155,1222,2,,,2,,,2,,
BA,BAUCHI,BA02,BAUCHI,BA0211,DAN'IYA HARDO,182,1480,,,Host Community,2014,1,TR,TARABA,TR14,WUKARI,1,4,33,1,178,1447,2,,,2,,
BA,BAUCHI,BA02,BAUCHI,BA0212,DAWAKI,118,1044,,,Host Community,2015,1,BO,BORNO,BO24,MONGUNO,1,118,1044,2,,,2,,,2,,
BA,BAUCHI,BA02,BAUCHI,BA0209,KANGYARE/TURWUN,111,1038,,,Host Community,2015,1,BO,BORNO,BO11,GWOZA,1,111,1038,2,,,2,,,2,,
BA,BAUCHI,BA02,BAUCHI,BA0201,MAJIDADI 'A',138,1199,,,Host Community,2015,1,BO,BORNO,BO05,BIU,1,138,1199,2,,,2,,,2,,
BA,BAUCHI,BA02,BAUCHI,BA0202,MAJIDADI 'B',339,2614,,,Host Community,2015,1,BO,BORNO,BO22,MARTE,1,339,2614,2,,,2,,,2,,
BA,BAUCHI,BA02,BAUCHI,BA0203,MAKAMA/SARKI BAKI,154,1042,,,Host Community,2015,1,BO,BORNO,BO17,KUKAWA,1,154,1042,2,,,2,,,2,,
BA,BAUCHI,BA02,BAUCHI,BA0204,ZUNGUR/LIMAN  KATAGUM,169,1603,,,Host Community,2014,1,TR,TARABA,TR14,WUKARI,1,169,1603,2,,,2,,,2,,
BA,BAUCHI,BA03,BOGORO,BA0305,"B O I ""A""",30,189,,,Host Community,2014,2,TR,TARABA,TR06,IBI,2,,,1,30,189,2,,,2,,
BA,BAUCHI,BA03,BOGORO,BA0306,"B O I ""B""",52,290,,,Host Community,2013,2,TR,TARABA,TR05,GASSOL,1,1,4,1,51,286,2,,,2,,
BA,BAUCHI,BA03,BOGORO,BA0307,"B O I ""C""",15,70,,,Host Community,2014,2,NW,NASARAWA,NW11,OBI,1,4,15,1,11,55,2,,,2,,
BA,BAUCHI,BA03,BOGORO,BA0301,"BOGORO ""A""",25,157,,,Host Community,2014,1,NW,NASARAWA,NW08,LAFIA,1,5,42,1,20,115,2,,,2,,
BA,BAUCHI,BA03,BOGORO,BA0302,"BOGORO ""B""",15,63,,,Host Community,2015,2,TR,TARABA,TR06,IBI,1,7,26,1,8,37,2,,,2,,
BA,BAUCHI,BA03,BOGORO,BA0303,"BOGORO ""C""",219,1200,,,Host Community,2013,2,BA,BAUCHI,BA17,TAFAWA BALEWA,1,11,62,1,208,1138,2,,,2,,
BA,BAUCHI,BA03,BOGORO,BA0304,"BOGORO ""D""",52,193,,,Host Community,2014,2,PL,PLATEAU,PL17,WASE,2,,,1,52,193,2,,,2,,
BA,BAUCHI,BA03,BOGORO,BA0308,"LUSA  ""A""",14,84,,,Host Community,2014,2,TR,TARABA,TR06,IBI,2,,,1,14,84,2,,,2,,
BA,BAUCHI,BA03,BOGORO,BA0309,"LUSA  ""B""",28,180,,,Host Community,2014,2,NW,NASARAWA,NW11,OBI,2,,,1,28,180,2,,,2,,
BA,BAUCHI,BA03,BOGORO,BA0310,"LUSA  ""C""",27,160,,,Host Community,2014,2,TR,TARABA,TR06,IBI,2,,,1,27,160,2,,,2,,
BA,BAUCHI,BA04,DAMBAM,BA0406,DAGAUDA,69,484,,,Host Community,2014,1,YB,YOBE,YB07,GUJBA,1,69,484,2,,,2,,,2,,
BA,BAUCHI,BA04,DAMBAM,BA0403,DAMBAM,81,610,,,Host Community,2013,1,YB,YOBE,YB07,GUJBA,1,81,610,2,,,2,,,2,,
BA,BAUCHI,BA04,DAMBAM,BA0407,GARGAWA,47,135,,,Host Community,2014,1,YB,YOBE,YB07,GUJBA,1,47,135,2,,,2,,,2,,
BA,BAUCHI,BA04,DAMBAM,BA0401,GARUZA,50,376,,,Host Community,2013,1,YB,YOBE,YB07,GUJBA,1,50,376,2,,,2,,,2,,
BA,BAUCHI,BA04,DAMBAM,BA0402,GURBANA,25,205,,,Host Community,2014,1,BO,BORNO,BO03,BAMA,1,25,205,2,,,2,,,2,,
BA,BAUCHI,BA04,DAMBAM,BA0409,JALAM CENTRAL,62,396,,,Host Community,2013,1,YB,YOBE,YB07,GUJBA,1,62,396,2,,,2,,,2,,
BA,BAUCHI,BA04,DAMBAM,BA0410,JALAM EAST,50,344,,,Host Community,2013,1,YB,YOBE,YB07,GUJBA,1,50,344,2,,,2,,,2,,
BA,BAUCHI,BA04,DAMBAM,BA0405,YAME,33,231,,,Host Community,2013,1,YB,YOBE,YB07,GUJBA,1,33,231,2,,,2,,,2,,
BA,BAUCHI,BA04,DAMBAM,BA0404,YANDA,21,195,,,Host Community,2013,1,YB,YOBE,YB07,GUJBA,1,21,195,2,,,2,,,2,,
BA,BAUCHI,BA04,DAMBAM,BA0408,ZAURA,35,168,,,Host Community,2014,1,YB,YOBE,YB07,GUJBA,1,35,168,2,,,2,,,2,,
BA,BAUCHI,BA05,DARAZO,BA0501,DARAZO,40,248,,,Host Community,2013,1,BO,BORNO,BO11,GWOZA,1,40,248,2,,,2,,,2,,
BA,BAUCHI,BA05,DARAZO,BA0503,GABARIN,20,154,,,Host Community,2014,1,AD,ADAMAWA,AD13,MICHIKA,1,20,154,2,,,2,,,2,,
BA,BAUCHI,BA05,DARAZO,BA0509,GABCIYARI,13,104,,,Host Community,2014,1,BO,BORNO,BO11,GWOZA,1,13,104,2,,,2,,,2,,
BA,BAUCHI,BA05,DARAZO,BA0504,KONKIYAL,15,156,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,15,156,2,,,2,,,2,,
BA,BAUCHI,BA05,DARAZO,BA0505,LAGO,43,360,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,43,360,2,,,2,,,2,,
BA,BAUCHI,BA05,DARAZO,BA0507,LANZAI,27,151,,,Host Community,2015,1,BO,BORNO,BO03,BAMA,1,27,151,2,,,2,,,2,,
BA,BAUCHI,BA05,DARAZO,BA0511,PAPA,4,38,,,Host Community,2014,1,BO,BORNO,BO11,GWOZA,1,4,38,2,,,2,,,2,,
BA,BAUCHI,BA05,DARAZO,BA0506,SADE,27,200,,,Host Community,2013,1,YB,YOBE,YB07,GUJBA,1,27,200,2,,,2,,,2,,
BA,BAUCHI,BA05,DARAZO,BA0502,TAUYA,34,124,,,Host Community,2014,1,AD,ADAMAWA,AD14,MUBI NORTH,1,34,124,2,,,2,,,2,,
BA,BAUCHI,BA05,DARAZO,BA0510,WAHU,17,83,,,Host Community,2014,1,BO,BORNO,BO11,GWOZA,1,17,83,2,,,2,,,2,,
BA,BAUCHI,BA05,DARAZO,BA0508,YAUTARE,17,91,,,Host Community,2014,1,YB,YOBE,YB07,GUJBA,1,17,91,2,,,2,,,2,,
BA,BAUCHI,BA06,DASS,BA0603,BUNUNU CENTRAL,9,59,,,Host Community,2013,2,NW,NASARAWA,NW13,WAMBA,2,,,1,9,59,2,,,2,,
BA,BAUCHI,BA06,DASS,BA0604,BUNUNU SOUTH,11,78,,,Host Community,2013,2,PL,PLATEAU,PL11,MANGU,2,,,1,11,78,2,,,2,,
BA,BAUCHI,BA06,DASS,BA0606,DOTT,20,222,,,Host Community,2013,2,PL,PLATEAU,PL16,SHENDAM,1,3,31,1,17,191,2,,,2,,
BA,BAUCHI,BA06,DASS,BA0608,POLCHI,19,210,,,Host Community,2014,1,BO,BORNO,BO07,DAMBOA,1,19,210,2,,,2,,,2,,
BA,BAUCHI,BA06,DASS,BA0609,WANDI,10,116,,,Host Community,2013,2,PL,PLATEAU,PL13,PANKSHIN,2,,,1,10,116,2,,,2,,
BA,BAUCHI,BA07,GAMAWA,BA0705,ALAGARNO/JADORI,9,52,,,Host Community,2015,1,YB,YOBE,YB07,GUJBA,1,9,52,2,,,2,,,2,,
BA,BAUCHI,BA07,GAMAWA,BA0710,GADIYA,21,114,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,21,114,2,,,2,,,2,,
BA,BAUCHI,BA07,GAMAWA,BA0701,GAMAWA,42,218,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,42,218,2,,,2,,,2,,
BA,BAUCHI,BA07,GAMAWA,BA0703,GOLOLO,49,279,,,Host Community,2013,1,BO,BORNO,BO01,ABADAM,1,49,279,2,,,2,,,2,,
BA,BAUCHI,BA07,GAMAWA,BA0702,KAFIN  ROMI,17,84,,,Host Community,2014,1,BO,BORNO,BO22,MARTE,1,17,84,2,,,2,,,2,,
BA,BAUCHI,BA07,GAMAWA,BA0704,KUBDIYA,16,107,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,16,107,2,,,2,,,2,,
BA,BAUCHI,BA07,GAMAWA,BA0709,RAGA,25,143,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,25,143,2,,,2,,,2,,
BA,BAUCHI,BA07,GAMAWA,BA0708,TARMASUWA,32,202,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,32,202,2,,,2,,,2,,
BA,BAUCHI,BA07,GAMAWA,BA0706,TUMBI,9,71,,,Host Community,2014,1,AD,ADAMAWA,AD15,MUBI SOUTH,1,9,71,2,,,2,,,2,,
BA,BAUCHI,BA07,GAMAWA,BA0707,UDUBO,26,154,,,Host Community,2014,1,YB,YOBE,YB08,GULANI,1,26,154,2,,,2,,,2,,
BA,BAUCHI,BA07,GAMAWA,BA0711,ZINDI,32,185,,,Host Community,2013,1,BO,BORNO,BO17,KUKAWA,1,32,185,2,,,2,,,2,,
BA,BAUCHI,BA08,GANJUWA,BA0801,GANJUWA,20,121,,,Host Community,2014,1,YB,YOBE,YB13,NGURU,1,20,121,2,,,2,,,2,,
BA,BAUCHI,BA08,GANJUWA,BA0802,GUNGURA,28,192,,,Host Community,2014,1,AD,ADAMAWA,AD14,MUBI NORTH,1,28,192,2,,,2,,,2,,
BA,BAUCHI,BA08,GANJUWA,BA0803,KAFIN MADAKI,61,404,,,Host Community,2014,1,BA,BAUCHI,BA18,TORO,1,11,81,1,50,323,2,,,2,,
BA,BAUCHI,BA08,GANJUWA,BA0804,KARIYA,28,154,,,Host Community,2014,1,YB,YOBE,YB14,POTISKUM,1,28,154,2,,,2,,,2,,
BA,BAUCHI,BA08,GANJUWA,BA0805,KUBI EAST,3,17,,,Host Community,2014,1,YB,YOBE,YB07,GUJBA,1,3,17,2,,,2,,,2,,
BA,BAUCHI,BA08,GANJUWA,BA0807,MIYA  EAST,24,112,,,Host Community,2014,1,YB,YOBE,YB14,POTISKUM,1,24,112,2,,,2,,,2,,
BA,BAUCHI,BA08,GANJUWA,BA0808,MIYA  WEST,35,198,,,Host Community,2014,1,AD,ADAMAWA,AD05,GOMBI,1,35,198,2,,,2,,,2,,
BA,BAUCHI,BA08,GANJUWA,BA0810,NASARAWA SOUTH,3,19,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,3,19,2,,,2,,,2,,
BA,BAUCHI,BA08,GANJUWA,BA0811,YALI,12,82,,,Host Community,2014,1,YB,YOBE,YB03,DAMATURU,1,12,82,2,,,2,,,2,,
BA,BAUCHI,BA09,GIADE,BA0901,CHINKANI,18,92,,,Host Community,2014,1,BO,BORNO,BO13,JERE,1,18,92,2,,,2,,,2,,
BA,BAUCHI,BA09,GIADE,BA0904,DOGUWA  SOUTH,10,50,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,10,50,2,,,2,,,2,,
BA,BAUCHI,BA09,GIADE,BA0903,DOGUWA CENTRAL,23,171,,,Host Community,2014,1,BO,BORNO,BO13,JERE,1,23,171,2,,,2,,,2,,
BA,BAUCHI,BA09,GIADE,BA0905,GIADE,63,385,,,Host Community,2014,1,BO,BORNO,BO16,KONDUGA,1,63,385,2,,,2,,,2,,
BA,BAUCHI,BA09,GIADE,BA0906,ISAWA,11,37,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,11,37,2,,,2,,,2,,
BA,BAUCHI,BA09,GIADE,BA0902,SABON SARA,11,89,,,Host Community,2014,1,BO,BORNO,BO13,JERE,1,6,45,1,5,44,2,,,2,,
BA,BAUCHI,BA09,GIADE,BA0907,"U.  ZUM ""A""",5,20,,,Host Community,2014,1,BO,BORNO,BO21,MAIDUGURI M. C.,1,5,20,2,,,2,,,2,,
BA,BAUCHI,BA09,GIADE,BA0908,"UZUM ""B""",6,33,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,6,33,2,,,2,,,2,,
BA,BAUCHI,BA09,GIADE,BA0909,ZABI,9,89,,,Host Community,2014,1,BO,BORNO,BO21,MAIDUGURI M. C.,1,9,89,2,,,2,,,2,,
BA,BAUCHI,BA09,GIADE,BA0910,ZIRRAMI,5,30,,,Host Community,2015,1,YB,YOBE,YB07,GUJBA,1,5,30,2,,,2,,,2,,
BA,BAUCHI,BA10,ITAS/GADAU,BA1007,BAMBAL,32,134,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,32,134,2,,,2,,,2,,
BA,BAUCHI,BA10,ITAS/GADAU,BA1005,BUZAWA,30,178,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,30,178,2,,,2,,,2,,
BA,BAUCHI,BA10,ITAS/GADAU,BA1008,GADAU,37,186,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,37,186,2,,,2,,,2,,
BA,BAUCHI,BA10,ITAS/GADAU,BA1003,GWARAI,30,153,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,30,153,2,,,2,,,2,,
BA,BAUCHI,BA10,ITAS/GADAU,BA1001,ITAS,28,117,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,28,117,2,,,2,,,2,,
BA,BAUCHI,BA10,ITAS/GADAU,BA1009,KASHURI,29,143,,,Host Community,2014,1,YB,YOBE,YB07,GUJBA,1,29,143,2,,,2,,,2,,
BA,BAUCHI,BA10,ITAS/GADAU,BA1002,MASHEMA,55,290,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,55,290,2,,,2,,,2,,
BA,BAUCHI,BA10,ITAS/GADAU,BA1010,ZUBUKI,50,255,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,50,255,2,,,2,,,2,,
BA,BAUCHI,BA11,JAMA'ARE,BA1105,"DOGON JEJI ""A""",10,75,,,Host Community,2014,1,YB,YOBE,YB07,GUJBA,1,10,75,2,,,2,,,2,,
BA,BAUCHI,BA11,JAMA'ARE,BA1107,"DOGON JEJI ""C""",13,91,,,Host Community,2014,1,BO,BORNO,BO24,MONGUNO,1,13,91,2,,,2,,,2,,
BA,BAUCHI,BA11,JAMA'ARE,BA1101,"JAMA'ARE ""A""",15,110,,,Host Community,2014,1,BO,BORNO,BO09,GUBIO,1,15,110,2,,,2,,,2,,
BA,BAUCHI,BA11,JAMA'ARE,BA1102,"JAMA'ARE ""B""",14,104,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,14,104,2,,,2,,,2,,
BA,BAUCHI,BA11,JAMA'ARE,BA1103,"JAMA'ARE ""C""",21,140,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,21,140,2,,,2,,,2,,
BA,BAUCHI,BA11,JAMA'ARE,BA1104,"JAMA'ARE ""D""",46,255,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,46,255,2,,,2,,,2,,
BA,BAUCHI,BA12,KATAGUM,BA1209,BULKACHUWA/DAGARO,44,251,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,44,251,2,,,2,,,2,,
BA,BAUCHI,BA12,KATAGUM,BA1205,BUSKURI,27,123,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,27,123,2,,,2,,,2,,
BA,BAUCHI,BA12,KATAGUM,BA1208,CHINADE,40,245,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,40,245,2,,,2,,,2,,
BA,BAUCHI,BA12,KATAGUM,BA1207,GAMBAKI/BIDIR,56,310,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,35,203,1,21,107,2,,,2,,
BA,BAUCHI,BA12,KATAGUM,BA1211,MADACHI/GANGAI,38,175,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,38,175,2,,,2,,,2,,
BA,BAUCHI,BA12,KATAGUM,BA1203,MADANGALA,27,139,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,27,139,2,,,2,,,2,,
BA,BAUCHI,BA12,KATAGUM,BA1204,MADARA,14,71,,,Host Community,2014,1,YB,YOBE,YB07,GUJBA,1,14,71,2,,,2,,,2,,
BA,BAUCHI,BA12,KATAGUM,BA1202,NASARAWA BAKIN KASUWA,201,1347,,,Host Community,2013,1,BO,BORNO,BO17,KUKAWA,1,184,1279,1,17,68,2,,,2,,
BA,BAUCHI,BA12,KATAGUM,BA1206,RAGWAM/MAGONSHI,24,138,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,24,138,2,,,2,,,2,,
BA,BAUCHI,BA12,KATAGUM,BA1201,TSAKUWA KOFAR GABAS/ KOFAR KUKA,56,307,,,Host Community,2013,1,BO,BORNO,BO17,KUKAWA,1,52,288,1,4,19,2,,,2,,
BA,BAUCHI,BA12,KATAGUM,BA1210,YAYU,26,161,,,Host Community,2014,1,BO,BORNO,BO17,KUKAWA,1,26,161,2,,,2,,,2,,
BA,BAUCHI,BA13,KIRFI,BA1301,BADARA,4,31,,,Host Community,2013,1,YB,YOBE,YB07,GUJBA,1,4,31,2,,,2,,,2,,
BA,BAUCHI,BA13,KIRFI,BA1302,BARA,15,103,,,Host Community,2013,1,YB,YOBE,YB07,GUJBA,1,15,103,2,,,2,,,2,,
BA,BAUCHI,BA13,KIRFI,BA1303,"BENI ""A""",7,36,,,Host Community,2014,1,BO,BORNO,BO03,BAMA,1,7,36,2,,,2,,,2,,
BA,BAUCHI,BA13,KIRFI,BA1304,"BENI ""B""",3,23,,,Host Community,2014,1,YB,YOBE,YB07,GUJBA,1,3,23,2,,,2,,,2,,
